,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
8691720539630523,True,8,0.0001,,1.0,0.5,0.0,0.1,0.0,0.3,,False,0.0005,1.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adam,10,0.0,9,2,cosine,0.05,0.1,True,0,1e-06,0.1,"(0.0, 0.99)",random_augment,
87698501402821874,False,16,0.001,10.0,0.0,0.25,20.0,0.5,0.001,0.0,0.65,False,0.01,8.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,sgd,10,0.0,8,2,step,0.05,0.0,True,10,1e-05,1e-05,,auto_augment,v0
11232167717949699,True,4,0.001,1.0,0.5,1.0,0.0,0.1,0.0,0.0,0.75,True,1e-05,0.2,0.75,edgenext_small,0.8,momentum,10,0.0,9,2,cosine,0.1,0.01,True,10,0.0,0.001,,random_augment,
52453072374661979,True,8,0.1,10.0,2.0,0.25,10.0,0.5,0.1,0.3,,False,1e-05,8.0,0.25,tf_efficientnet_b6_ns,0.8,momentum,10,0.2,8,2,multistep,0.0,0.0001,True,5,1e-05,0.001,,none,
194590893288615609,True,4,0.001,10.0,1.0,0.1,0.0,0.1,0.001,0.1,0.75,False,0.001,1.0,0.25,deit3_small_patch16_384_in21ft1k,0.9,adamp,2,0.2,17,3,plateau,0.0,0.0,False,5,0.0,0.1,"(0.9, 0.999)",random_augment,
192789195290729408,False,4,0.001,,0.5,0.0,20.0,0.5,0.1,0.1,0.75,False,1e-05,4.0,0.5,xcit_nano_12_p8_384_dist,0.9,adamw,10,1.0,17,2,step,0.0,0.0,False,5,1e-05,1e-05,"(0.0, 0.99)",random_augment,
12607950538830433,True,32,0.0,1.0,4.0,1.0,0.0,0.1,0.01,0.4,,False,0.001,1.0,0.0,volo_d1_384,0.9,adam,10,0.6,8,2,cosine,0.05,0.0,False,0,1e-06,0.0001,"(0.0, 0.99)",trivial_augment,
5416500277279077,True,16,0.1,1.0,0.0,0.25,0.0,0.1,0.1,0.0,0.65,False,0.0001,4.0,0.0,xcit_small_12_p8_384_dist,0.9,adamp,10,0.4,8,2,cosine,0.0,0.0001,False,0,0.0,1e-05,"(0.9, 0.999)",none,
40807200340807632,False,2,0.1,,2.0,0.5,0.0,0.1,0.0001,0.4,,False,5e-05,0.0,0.75,edgenext_xx_small,0.9,sgd,5,0.6,9,3,plateau,0.1,0.1,True,5,0.0,0.1,,random_augment,
418516730106506799,True,256,0.01,1.0,1.0,0.1,20.0,0.1,0.01,0.2,,True,0.0005,1.0,1.0,edgenext_xx_small,0.99,momentum,10,0.0,8,2,multistep,0.1,0.0,True,10,1e-05,0.0001,,none,
465029788303473354,False,2,0.01,1.0,2.0,4.0,20.0,0.1,0.01,0.3,,True,0.005,8.0,1.0,convnext_small_384_in22ft1k,0.99,momentum,10,0.4,9,3,step,0.0,0.0001,True,0,1e-06,0.001,,random_augment,
126296526384966355,True,16,0.0001,1.0,1.0,4.0,20.0,0.5,0.001,0.3,,True,1e-05,1.0,0.75,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.8,8,2,step,0.0,0.01,True,5,1e-06,0.0001,"(0.0, 0.999)",none,
36738969137175122,False,32,0.01,1.0,0.5,0.5,10.0,0.1,0.1,0.0,,False,0.0005,2.0,0.75,edgenext_xx_small,0.8,momentum,10,0.0,8,2,step,0.1,0.01,True,5,0.0,0.0001,,trivial_augment,
3798102115003432,False,8,0.0001,,2.0,0.1,10.0,0.1,0.0001,0.1,,True,5e-05,1.0,0.5,xcit_tiny_12_p8_384_dist,0.0,momentum,10,0.4,8,2,step,0.0,0.01,False,5,1e-05,0.001,,trivial_augment,
1529793408856786,False,8,0.0,1.0,4.0,0.0,0.0,0.1,0.001,0.0,,False,5e-05,0.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,2,0.6,8,2,plateau,0.1,0.0001,False,5,0.0,0.01,,none,
25267268569088272,False,8,0.0001,1.0,2.0,4.0,20.0,0.5,0.0001,0.3,,True,0.005,0.2,1.0,tf_efficientnet_b4_ns,0.9,sgd,10,0.6,8,2,step,0.0,0.1,False,0,1e-05,0.1,,trivial_augment,
6851086242102339,True,256,0.01,10.0,1.0,4.0,0.0,0.1,0.0,0.1,0.75,True,0.0001,1.0,1.0,mobilevit_xxs,0.9,adamw,2,0.8,8,2,plateau,0.05,0.0001,True,0,0.0,0.0,"(0.9, 0.999)",trivial_augment,
6996237410720952,False,2,0.1,1.0,1.0,0.0,0.0,0.1,0.0001,0.2,0.65,False,0.0001,1.0,0.0,edgenext_small,0.9,adam,2,1.0,8,2,plateau,0.0,0.0001,True,5,0.0,0.0,"(0.9, 0.999)",trivial_augment,
4943788134014909,True,64,0.0001,1.0,1.0,1.0,10.0,0.1,0.01,0.4,0.65,True,0.0001,8.0,0.25,mobilevitv2_075,0.9,sgd,10,1.0,8,2,step,0.05,0.1,True,10,1e-06,0.0001,,trivial_augment,
13347560477298955,True,16,0.1,,0.5,0.0,0.0,0.1,0.001,0.2,,False,0.0005,4.0,0.0,tf_efficientnet_b4_ns,0.8,momentum,10,0.0,8,2,cosine,0.1,0.1,True,5,1e-05,0.0001,,none,
8147677452959914,False,4,0.0001,10.0,0.0,0.25,0.0,0.1,0.0,0.3,0.75,False,0.0001,1.0,0.0,tf_efficientnet_b6_ns,0.9,adamp,10,0.0,8,2,cosine,0.0,0.01,False,0,0.0,0.1,"(0.0, 0.99)",none,
8805674505827488,False,8,0.01,1.0,1.0,0.0,0.0,0.1,0.0001,0.1,0.75,False,0.0001,2.0,1.0,tf_efficientnet_b4_ns,0.9,sgd,5,0.0,8,2,plateau,0.1,0.0001,True,5,1e-06,0.1,,none,
5417425133365162,False,4,0.0001,,1.0,0.1,0.0,0.1,0.0001,0.4,,False,0.0001,2.0,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.4,8,2,cosine,0.0,0.0001,False,0,0.0,1e-05,"(0.9, 0.999)",trivial_augment,
260972023854349093,True,32,0.0,,4.0,0.25,10.0,0.1,0.01,0.2,0.65,False,0.0005,0.2,0.75,volo_d5_448,0.9,adamp,10,1.0,9,3,step,0.1,0.1,False,10,0.0,0.01,"(0.9, 0.999)",random_augment,
65418125072175914,False,256,0.0,,0.0,1.0,0.0,0.1,0.001,0.4,,False,0.005,2.0,0.75,mobilevit_xs,0.9,adamp,10,0.8,9,3,cosine,0.05,0.0,False,5,1e-06,0.1,"(0.9, 0.999)",random_augment,
205480778910644829,True,4,0.001,,1.0,0.1,20.0,0.1,0.0,0.1,,True,5e-05,4.0,0.0,edgenext_small,0.9,adamp,10,0.0,17,2,step,0.0,0.0001,True,5,0.0,0.001,"(0.9, 0.99)",random_augment,
428493341023248588,False,16,0.1,10.0,4.0,2.0,10.0,0.1,0.001,0.4,,False,0.001,8.0,0.5,dla46x_c,0.9,adamw,10,0.8,17,3,step,0.1,0.0,False,0,1e-06,0.0,"(0.0, 0.99)",random_augment,
229136786285498655,True,128,0.0,1.0,0.0,0.5,10.0,0.1,0.001,0.0,,False,0.01,0.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,momentum,10,0.8,17,2,multistep,0.1,0.001,False,0,1e-05,0.01,,random_augment,
1055390275466652,False,128,0.0,10.0,2.0,0.25,0.0,0.1,0.001,0.1,,False,1e-05,4.0,0.0,mobilevitv2_075,0.9,sgd,10,0.2,8,2,cosine,0.05,0.0,False,5,1e-05,0.1,,none,
48232645979630674,False,8,0.0,10.0,1.0,0.1,20.0,0.1,0.001,0.2,,True,0.0001,4.0,0.5,tf_efficientnet_b6_ns,0.9,adam,10,0.6,8,2,multistep,0.1,0.1,False,0,1e-05,0.0,"(0.0, 0.99)",none,
23283117538608638,False,4,0.001,1.0,2.0,0.5,10.0,0.5,0.1,0.2,0.65,False,0.0001,0.0,0.75,beit_base_patch16_384,0.9,adam,10,0.8,8,2,multistep,0.1,0.0001,False,10,0.0,0.0,"(0.9, 0.999)",trivial_augment,
61647179257566191,True,64,0.0,,4.0,1.0,0.0,0.1,0.0001,0.2,,True,0.0005,0.4,0.0,mobilevitv2_075,0.9,adam,10,0.6,17,2,cosine,0.0,0.1,True,10,1e-06,0.0001,"(0.0, 0.999)",random_augment,
65753466878963128,False,8,0.01,1.0,4.0,1.0,0.0,0.1,0.001,0.3,0.75,True,0.005,0.2,0.5,beit_base_patch16_384,0.9,adamw,10,0.0,9,3,cosine,0.1,0.001,False,0,1e-05,0.1,"(0.9, 0.999)",random_augment,
619139933804097139,True,64,0.001,1.0,0.0,4.0,10.0,0.1,0.0,0.0,,False,1e-05,1.0,0.25,xcit_nano_12_p8_384_dist,0.99,momentum,10,0.6,17,3,multistep,0.0,0.01,True,5,1e-06,0.001,,random_augment,
19565129143269804,False,32,0.1,1.0,4.0,2.0,0.0,0.1,0.0001,0.1,,False,0.01,4.0,0.0,tf_efficientnet_b4_ns,0.9,adamw,10,0.4,8,2,cosine,0.0,0.1,False,5,1e-06,0.001,"(0.9, 0.99)",none,
24730507094971875,True,128,0.0,,2.0,2.0,0.0,0.1,0.01,0.3,0.75,True,0.0005,0.0,0.25,mobilevitv2_075,0.9,sgd,10,1.0,17,3,cosine,0.05,0.01,True,10,0.0,0.1,,random_augment,
22110024493322212,False,8,0.0001,,1.0,0.5,0.0,0.1,0.001,0.3,0.65,False,0.0005,8.0,0.25,volo_d5_512,0.9,momentum,10,1.0,8,2,cosine,0.1,0.01,False,0,1e-06,1e-05,,none,
17962073943174734,False,256,0.0,,0.5,0.25,10.0,0.1,0.01,0.0,0.65,True,0.005,4.0,0.25,mobilevit_xxs,0.9,sgd,10,0.8,8,2,multistep,0.0,0.001,True,10,0.0,0.01,,auto_augment,original
28221094192041274,False,8,0.0,1.0,4.0,4.0,0.0,0.1,0.0,0.3,,True,0.0005,2.0,0.5,edgenext_small,0.9,adamw,10,0.8,8,2,cosine,0.0,0.0001,False,10,1e-05,0.001,"(0.0, 0.999)",none,
56509686901184108,False,128,0.01,,1.0,0.25,0.0,0.1,0.0001,0.2,,False,1e-05,0.2,1.0,mobilevit_xxs,0.8,momentum,5,0.0,8,2,plateau,0.05,0.0001,True,5,1e-05,0.0,,none,
66368304975181789,True,2,0.0001,10.0,1.0,2.0,0.0,0.1,0.01,0.3,0.75,True,1e-05,0.2,0.75,edgenext_xx_small,0.9,adamp,10,0.8,9,3,cosine,0.1,0.01,False,5,0.0,0.01,"(0.9, 0.999)",random_augment,
126642244551555754,False,16,0.01,,1.0,0.25,20.0,0.5,0.0,0.2,0.65,False,0.005,0.0,0.0,beit_base_patch16_384,0.9,adamw,10,0.4,8,2,multistep,0.0,0.0001,False,5,1e-05,0.0001,"(0.0, 0.999)",trivial_augment,
7146391688455601,True,8,0.0,1.0,0.0,0.25,0.0,0.1,0.0001,0.0,0.65,False,0.005,0.4,1.0,volo_d1_384,0.0,momentum,10,0.0,8,2,cosine,0.05,0.0001,True,10,0.0,0.0,,none,
188124404039826536,False,2,0.01,1.0,1.0,2.0,0.0,0.1,0.1,0.1,,False,0.005,8.0,0.0,tf_efficientnet_b7_ns,0.95,momentum,2,0.0,9,3,plateau,0.0,0.1,True,10,0.0,0.01,,random_augment,
33570570973606926,False,16,0.0,,0.5,0.5,0.0,0.1,0.001,0.3,0.75,False,0.0005,0.2,1.0,edgenext_x_small,0.9,adam,5,0.2,8,2,plateau,0.05,0.001,True,5,1e-05,0.1,"(0.9, 0.999)",none,
88983970324782621,True,32,0.001,10.0,1.0,1.0,10.0,0.5,0.0,0.3,0.65,False,1e-05,0.0,0.0,convnext_small_384_in22ft1k,0.9,adam,10,0.2,8,2,step,0.0,0.0001,False,10,1e-05,0.0,"(0.9, 0.99)",trivial_augment,
7493483148574668,False,8,0.1,,1.0,0.25,10.0,0.1,0.0,0.2,0.65,False,1e-05,2.0,0.75,beit_base_patch16_384,0.9,adam,10,0.0,8,2,step,0.05,0.1,True,5,1e-06,0.0,"(0.9, 0.999)",none,
101944205521943551,True,4,0.01,10.0,2.0,1.0,0.0,0.1,0.1,0.3,0.75,False,0.01,0.0,0.5,tf_efficientnet_b7_ns,0.9,momentum,10,0.0,9,3,cosine,0.0,0.0,True,5,1e-06,0.0001,,random_augment,
52264691382541525,True,16,0.0001,,0.0,2.0,0.0,0.1,0.01,0.2,0.65,False,0.005,8.0,0.5,beit_large_patch16_512,0.9,momentum,2,1.0,8,2,plateau,0.05,0.01,False,0,1e-05,0.001,,none,
19269762581499926,False,8,0.1,,1.0,1.0,0.0,0.1,0.0,0.0,,False,5e-05,8.0,0.0,beit_base_patch16_384,0.9,adamp,10,0.0,9,2,cosine,0.05,0.1,False,10,0.0,0.001,"(0.9, 0.99)",random_augment,
30990526145506041,True,4,0.001,,1.0,0.1,0.0,0.1,0.1,0.1,0.65,False,5e-05,2.0,0.75,beit_large_patch16_512,0.95,momentum,2,0.8,9,2,plateau,0.05,0.0,True,10,1e-05,1e-05,,random_augment,
13723972218559662,False,16,0.001,,0.5,0.1,0.0,0.1,0.0,0.2,,False,0.0005,0.4,0.75,mobilevitv2_075,0.8,momentum,10,0.4,8,2,cosine,0.1,0.1,False,5,0.0,1e-05,,none,
34661811376321465,True,128,0.1,10.0,0.0,4.0,0.0,0.1,0.1,0.2,0.65,False,5e-05,0.2,0.25,edgenext_xx_small,0.9,adamw,10,0.2,17,2,cosine,0.05,0.0,False,0,1e-05,0.01,"(0.9, 0.999)",random_augment,
18824030036584760,False,4,0.0001,10.0,2.0,0.1,0.0,0.1,0.01,0.1,0.65,True,1e-05,0.4,0.0,mobilevitv2_075,0.9,adamp,10,0.4,8,2,cosine,0.1,0.1,False,10,1e-05,0.01,"(0.9, 0.99)",none,
77998562941409219,True,16,0.0001,10.0,2.0,0.0,20.0,0.1,0.1,0.3,,False,0.0001,0.0,0.5,volo_d5_512,0.9,adam,10,1.0,8,2,multistep,0.1,0.01,True,0,1e-05,0.0001,"(0.9, 0.99)",none,
192890853383337242,False,32,0.01,,4.0,0.1,0.0,0.1,0.01,0.2,0.65,False,0.001,0.2,0.75,edgenext_xx_small,0.9,adam,5,0.6,8,2,plateau,0.1,0.0001,True,5,1e-05,1e-05,"(0.0, 0.999)",auto_augment,original
85554440698038720,False,16,0.01,10.0,4.0,0.25,10.0,0.5,0.0001,0.2,0.75,False,0.01,0.2,1.0,mobilevitv2_075,0.9,sgd,10,0.4,9,3,multistep,0.05,0.001,False,0,1e-06,0.0001,,random_augment,
208523736909530549,True,4,0.1,10.0,4.0,0.25,0.0,0.1,0.001,0.3,0.65,False,5e-05,1.0,0.0,volo_d3_448,0.0,momentum,5,0.6,9,3,plateau,0.1,0.01,True,0,1e-06,1e-05,,random_augment,
15752469032315227,True,2,0.001,10.0,2.0,0.5,0.0,0.1,0.0001,0.1,0.65,False,5e-05,0.2,1.0,beit_base_patch16_384,0.9,sgd,2,0.6,8,2,plateau,0.1,0.1,True,10,1e-06,0.0,,auto_augment,v0
66674957891299410,False,128,0.0001,,4.0,0.25,10.0,0.1,0.001,0.0,0.65,True,1e-05,0.2,0.25,mobilevitv2_075,0.9,adam,10,0.4,8,2,step,0.0,0.1,False,0,1e-06,0.01,"(0.9, 0.99)",none,
11322842975319120,False,16,0.01,10.0,4.0,1.0,0.0,0.1,0.01,0.1,0.65,True,1e-05,4.0,0.5,volo_d1_384,0.8,momentum,10,0.8,8,2,cosine,0.1,0.1,False,0,1e-06,0.001,,none,
67262952435100521,True,2,0.001,10.0,1.0,0.0,0.0,0.1,0.01,0.2,,False,0.001,4.0,0.75,volo_d3_448,0.9,adamp,10,0.2,8,2,cosine,0.05,0.01,False,5,1e-05,0.01,"(0.9, 0.99)",auto_augment,original
34193149948414753,True,16,0.001,10.0,4.0,4.0,0.0,0.1,0.0,0.3,0.65,True,0.0001,0.2,0.5,edgenext_small,0.8,momentum,10,0.8,8,2,cosine,0.0,0.1,True,10,0.0,0.01,,auto_augment,v0
26834888648202768,False,2,0.0001,,0.0,1.0,0.0,0.1,0.0,0.1,,False,1e-05,2.0,0.0,convnext_small_384_in22ft1k,0.9,sgd,5,1.0,8,2,plateau,0.05,0.01,True,5,1e-05,0.01,,none,
29421473853805684,False,32,0.0001,10.0,0.5,0.1,0.0,0.1,0.01,0.4,0.75,False,0.01,0.2,0.5,tf_efficientnet_b7_ns,0.9,adamw,10,1.0,8,2,cosine,0.0,0.0001,False,5,1e-05,0.0001,"(0.0, 0.999)",trivial_augment,
66845492546813103,True,4,0.0,,0.0,4.0,10.0,0.1,0.0,0.0,,True,0.0005,2.0,0.0,mobilevit_xs,0.9,adam,10,1.0,8,2,step,0.05,0.0,True,5,1e-06,0.01,"(0.9, 0.99)",none,
22290365538822533,True,2,0.0001,1.0,0.5,0.0,0.0,0.1,0.0001,0.4,,False,0.0001,2.0,0.5,volo_d3_448,0.9,sgd,10,0.2,8,2,cosine,0.1,0.0,True,5,1e-06,1e-05,,auto_augment,original
2695371079531074,False,16,0.0001,,0.0,0.5,0.0,0.1,0.0,0.3,,False,0.01,0.0,0.5,mobilevit_xxs,0.9,sgd,2,1.0,8,2,plateau,0.05,0.1,True,10,1e-05,0.01,,none,
136429854447262150,False,2,0.0,,1.0,4.0,0.0,0.1,0.001,0.1,0.75,False,0.0005,2.0,0.5,tf_efficientnet_b7_ns,0.8,momentum,5,0.2,17,2,plateau,0.05,0.01,False,0,0.0,0.0,,random_augment,
8652341381209578,False,2,0.0001,10.0,4.0,0.1,0.0,0.1,0.001,0.2,0.65,False,0.005,0.2,1.0,volo_d1_384,0.0,momentum,10,0.8,8,2,cosine,0.1,0.0001,True,0,1e-06,0.1,,auto_augment,v0
8016581099107370,False,4,0.0001,,0.0,0.0,0.0,0.1,0.0,0.1,0.75,False,0.0005,0.4,0.5,beit_base_patch16_384,0.9,adam,10,0.0,8,2,cosine,0.05,0.1,False,10,1e-05,0.0,"(0.9, 0.999)",none,
122750681094717438,False,16,0.001,,1.0,0.0,20.0,0.5,0.01,0.1,0.75,False,0.005,8.0,1.0,beit_base_patch16_384,0.9,adamw,10,0.6,8,2,step,0.1,0.0001,False,10,1e-05,0.1,"(0.0, 0.999)",trivial_augment,
9248193768963590,False,16,0.1,10.0,4.0,0.5,0.0,0.1,0.1,0.3,0.65,False,1e-05,1.0,1.0,xcit_tiny_12_p8_384_dist,0.9,adamw,10,0.4,8,2,cosine,0.05,0.0001,True,5,1e-05,0.1,"(0.0, 0.99)",none,
203387210599845749,True,8,0.01,10.0,2.0,2.0,10.0,0.1,0.001,0.1,0.75,True,1e-05,1.0,0.25,volo_d1_384,0.9,adamp,10,1.0,8,2,multistep,0.05,0.0001,True,10,1e-06,0.1,"(0.9, 0.99)",auto_augment,v0
22726187607518893,True,2,0.1,10.0,1.0,0.1,0.0,0.1,0.01,0.0,,True,0.001,0.2,0.5,xcit_small_12_p8_384_dist,0.9,adam,10,1.0,8,2,cosine,0.1,0.1,False,5,1e-05,1e-05,"(0.9, 0.999)",auto_augment,original
23654394618960513,True,4,0.0,,2.0,4.0,0.0,0.1,0.001,0.4,0.65,True,0.001,0.4,1.0,volo_d1_384,0.9,adamw,2,1.0,8,2,plateau,0.05,0.0001,True,5,1e-06,0.0,"(0.9, 0.99)",none,
24280712216155743,True,8,0.0001,10.0,4.0,0.0,0.0,0.1,0.0,0.0,0.65,False,0.005,8.0,0.75,volo_d1_384,0.9,adamp,10,0.0,8,2,cosine,0.05,0.01,True,10,1e-05,0.0,"(0.9, 0.99)",trivial_augment,
300634126133123072,False,4,0.0,1.0,4.0,0.0,20.0,0.1,0.0,0.2,0.65,False,0.01,0.2,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,0.6,9,3,step,0.05,0.01,True,10,1e-06,0.1,"(0.0, 0.99)",random_augment,
233091718732905274,False,32,0.01,,2.0,0.25,10.0,0.1,0.0001,0.0,0.65,False,0.001,2.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,1.0,17,2,step,0.05,0.0001,True,10,1e-06,1e-05,"(0.0, 0.999)",random_augment,
43821311373580567,True,8,0.01,1.0,2.0,0.0,20.0,0.1,0.001,0.1,,False,5e-05,0.2,0.75,beit_base_patch16_384,0.9,adam,10,0.0,8,2,multistep,0.1,0.0,False,5,1e-06,0.001,"(0.0, 0.99)",none,
16173877108913990,False,16,0.1,,2.0,1.0,0.0,0.1,0.0001,0.4,0.65,False,0.005,0.2,0.75,volo_d5_448,0.9,sgd,10,1.0,17,2,cosine,0.0,0.01,True,10,1e-05,0.0,,random_augment,
145796136013215596,False,4,0.01,1.0,0.0,0.0,20.0,0.1,0.0,0.4,,False,0.0001,0.4,0.75,mobilevit_xxs,0.99,momentum,10,0.8,8,2,multistep,0.1,0.001,True,10,1e-05,0.0,,trivial_augment,
67356496926316840,False,8,0.001,10.0,0.5,0.5,10.0,0.1,0.01,0.0,0.65,True,0.001,2.0,0.0,volo_d5_448,0.9,sgd,10,1.0,9,3,multistep,0.05,0.1,True,5,1e-05,0.01,,random_augment,
310012052318901843,True,64,0.0001,,2.0,0.25,10.0,0.5,0.01,0.4,0.65,False,0.001,2.0,0.25,volo_d1_384,0.9,adamw,10,0.8,9,3,multistep,0.05,0.01,False,10,1e-06,0.01,"(0.0, 0.99)",random_augment,
119148857140673624,False,128,0.0,1.0,0.5,2.0,0.0,0.1,0.001,0.3,0.75,False,0.001,8.0,0.0,mobilevit_xs,0.9,adamw,10,0.4,17,3,cosine,0.1,0.0001,False,10,0.0,1e-05,"(0.9, 0.99)",random_augment,
86473704816994662,False,2,0.1,10.0,2.0,4.0,10.0,0.5,0.001,0.4,0.75,True,0.0005,8.0,0.5,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,0.4,9,2,step,0.1,0.01,False,0,0.0,1e-05,"(0.9, 0.99)",random_augment,
74079689938144096,False,8,0.1,,0.5,0.0,0.0,0.1,0.01,0.3,0.65,False,0.0005,0.0,0.25,dla46x_c,0.9,adam,10,0.8,8,2,cosine,0.1,0.001,True,5,1e-05,0.1,"(0.0, 0.999)",none,
37262752912406545,True,16,0.0001,,0.5,0.25,0.0,0.1,0.1,0.1,0.75,True,0.0005,4.0,0.0,xcit_small_12_p8_384_dist,0.9,adam,10,0.8,8,2,cosine,0.1,0.01,False,10,1e-06,0.0001,"(0.0, 0.99)",auto_augment,v0
2980590515344766,False,4,0.01,1.0,0.5,0.1,0.0,0.1,0.0,0.2,,True,5e-05,8.0,0.75,edgenext_xx_small,0.9,sgd,10,0.0,8,2,cosine,0.1,0.01,True,5,0.0,0.001,,none,
2486270218177193,True,4,0.0001,,0.5,4.0,0.0,0.1,0.0001,0.4,0.65,False,5e-05,0.4,0.0,volo_d5_448,0.9,adamp,10,0.8,8,2,cosine,0.1,0.0,True,5,1e-05,0.01,"(0.9, 0.999)",none,
113055190690866864,False,16,0.0001,,1.0,2.0,10.0,0.1,0.1,0.0,0.65,True,5e-05,0.0,0.0,beit_base_patch16_384,0.9,adamw,10,1.0,8,2,multistep,0.05,0.0,True,0,1e-05,0.0,"(0.0, 0.99)",auto_augment,v0
152813955983226942,False,128,0.0,1.0,1.0,0.0,0.0,0.1,0.01,0.1,0.65,False,0.0005,1.0,0.25,dla46x_c,0.95,momentum,10,0.2,17,3,cosine,0.1,0.0,True,5,0.0,0.0,,random_augment,
50859550056587031,True,32,0.1,,0.0,0.0,0.0,0.1,0.001,0.2,,True,0.0005,8.0,1.0,edgenext_small,0.9,adamp,2,1.0,8,2,plateau,0.1,0.1,True,10,1e-06,0.01,"(0.9, 0.99)",none,
71851101511628270,False,4,0.0001,1.0,2.0,1.0,10.0,0.5,0.001,0.2,,False,0.001,4.0,0.0,edgenext_xx_small,0.9,adam,10,0.6,8,2,step,0.0,0.1,True,5,0.0,0.0,"(0.9, 0.999)",auto_augment,original
165745808139373399,True,2,0.0001,10.0,0.0,0.5,0.0,0.1,0.0001,0.2,,True,0.001,2.0,0.75,xcit_tiny_24_p8_384_dist,0.9,adamp,5,0.6,8,2,plateau,0.05,0.001,True,0,1e-05,0.001,"(0.9, 0.99)",auto_augment,original
2688998167858874,False,64,0.0,1.0,0.5,4.0,10.0,0.1,0.01,0.3,0.65,False,5e-05,4.0,0.75,mobilevitv2_075,0.9,adamp,10,0.4,8,2,multistep,0.0,0.1,True,10,1e-05,0.01,"(0.9, 0.999)",none,
192130703634209625,True,32,0.001,10.0,0.0,0.5,0.0,0.1,0.0,0.3,0.65,True,0.005,1.0,0.75,edgenext_small,0.9,adam,5,0.6,8,2,plateau,0.0,0.0001,True,10,0.0,1e-05,"(0.0, 0.999)",auto_augment,original
66771989476391998,False,2,0.0001,10.0,1.0,2.0,0.0,0.1,0.001,0.0,,False,0.001,0.4,1.0,volo_d4_448,0.9,adamw,2,0.4,17,2,plateau,0.05,0.0,False,5,1e-06,0.01,"(0.9, 0.999)",random_augment,
35691171491309702,False,256,0.0001,10.0,1.0,4.0,0.0,0.1,0.01,0.2,,False,1e-05,0.0,0.25,edgenext_xx_small,0.9,adamw,5,0.4,8,2,plateau,0.1,0.01,True,0,1e-06,0.001,"(0.9, 0.999)",trivial_augment,
32586013862998840,False,64,0.0,,4.0,4.0,0.0,0.1,0.1,0.1,,False,1e-05,4.0,1.0,xcit_tiny_12_p8_384_dist,0.99,momentum,2,1.0,8,2,plateau,0.1,0.0001,False,5,0.0,0.1,,trivial_augment,
176360980992977164,False,8,0.0,,2.0,0.5,20.0,0.1,0.01,0.0,,False,0.001,8.0,0.5,mobilevit_xxs,0.9,adamp,10,0.8,17,2,step,0.0,0.0,True,10,1e-06,1e-05,"(0.0, 0.99)",random_augment,
41282734002666546,False,128,0.01,10.0,0.0,0.5,0.0,0.1,0.0001,0.0,0.75,True,0.0005,1.0,0.5,beit_base_patch16_384,0.9,adamp,5,1.0,8,2,plateau,0.05,0.0001,False,10,1e-06,0.1,"(0.0, 0.99)",trivial_augment,
7773442861030092,False,2,0.1,,0.5,2.0,0.0,0.1,0.0,0.2,0.75,True,0.0005,0.2,1.0,volo_d1_384,0.9,adamp,10,1.0,8,2,cosine,0.0,0.01,True,0,1e-05,0.0,"(0.9, 0.999)",none,
73660731491481932,False,4,0.0,10.0,0.0,0.0,0.0,0.1,0.01,0.0,0.65,True,0.01,0.2,1.0,tf_efficientnet_b4_ns,0.95,momentum,10,1.0,8,2,cosine,0.1,0.1,True,5,1e-06,0.1,,none,
196899832095393118,False,8,0.01,10.0,4.0,0.5,10.0,0.1,0.01,0.4,0.75,False,0.0005,4.0,0.75,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.8,8,2,step,0.0,0.1,False,5,1e-05,0.01,"(0.9, 0.99)",none,
89059446855539582,False,16,0.0001,,0.0,0.25,10.0,0.5,0.01,0.1,0.65,False,0.01,2.0,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,momentum,10,0.8,8,2,step,0.0,0.0001,True,10,1e-05,0.0,,trivial_augment,
30902907466382384,False,4,0.1,,2.0,0.5,20.0,0.5,0.0,0.2,0.75,False,0.01,4.0,0.0,dla46x_c,0.9,adam,10,0.0,8,2,step,0.1,0.1,True,5,1e-05,1e-05,"(0.9, 0.999)",trivial_augment,
50279023332270050,False,8,0.001,1.0,2.0,0.25,0.0,0.1,0.01,0.2,0.75,False,5e-05,1.0,0.25,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,5,0.6,8,2,plateau,0.0,0.0001,False,10,0.0,0.01,"(0.9, 0.99)",none,
