,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
39441873343375842,False,16,0.001,1.0,2.0,0.1,0.0,0.1,0.1,0.1,0.75,True,0.0005,4.0,1.0,mobilevitv2_075,0.9,adamw,2,0.4,8,2,plateau,0.1,0.01,True,5,0.0,0.0,"(0.0, 0.99)",auto_augment,v0
16364026685299139,True,256,0.1,1.0,2.0,0.25,0.0,0.1,0.0,0.4,0.65,False,5e-05,8.0,0.5,deit3_small_patch16_384_in21ft1k,0.9,adamw,10,1.0,8,2,cosine,0.1,0.0,False,5,0.0,0.1,"(0.9, 0.99)",trivial_augment,
23119773262707718,False,64,0.0001,1.0,0.0,1.0,0.0,0.1,0.1,0.4,0.75,True,0.0005,0.2,1.0,edgenext_x_small,0.9,adam,10,0.4,8,2,cosine,0.0,0.0001,False,5,0.0,0.0,"(0.9, 0.99)",none,
18049980228108590,False,4,0.0001,1.0,4.0,0.1,0.0,0.1,0.001,0.4,,True,0.005,8.0,1.0,xcit_tiny_24_p8_384_dist,0.9,adam,10,0.6,8,2,cosine,0.0,0.01,False,0,1e-06,0.01,"(0.9, 0.99)",trivial_augment,
104687884081914813,True,4,0.01,10.0,0.5,0.1,10.0,0.1,0.001,0.1,0.75,False,5e-05,0.2,0.75,swinv2_base_window12to24_192to384_22kft1k,0.8,momentum,10,0.2,8,2,multistep,0.1,0.001,True,5,1e-06,0.0,,none,
311702534944889567,True,8,0.1,1.0,0.0,0.5,10.0,0.1,0.0,0.3,0.65,True,0.005,0.2,0.0,tf_efficientnet_b6_ns,0.9,adamw,10,1.0,8,2,multistep,0.0,0.0001,True,5,1e-05,0.001,"(0.0, 0.999)",auto_augment,original
5365037806271713,True,2,0.1,10.0,2.0,0.5,0.0,0.1,0.001,0.4,,True,0.01,4.0,0.0,edgenext_xx_small,0.9,sgd,2,0.0,8,2,plateau,0.05,0.001,True,10,1e-05,0.0001,,none,
10172630621917076,False,32,0.1,10.0,2.0,0.0,0.0,0.1,0.0,0.4,,False,1e-05,2.0,0.25,tf_efficientnet_b4_ns,0.8,momentum,10,0.8,8,2,cosine,0.0,0.01,True,5,1e-06,0.01,,none,
15793930678264908,False,16,0.1,,4.0,0.25,0.0,0.1,0.001,0.4,0.65,True,5e-05,0.0,0.75,mobilevit_xs,0.9,adamw,10,1.0,8,2,cosine,0.1,0.001,False,0,1e-05,0.0,"(0.0, 0.99)",trivial_augment,
104967789636622026,False,64,0.01,,2.0,4.0,10.0,0.1,0.001,0.2,0.75,False,1e-05,4.0,0.75,mobilevitv2_075,0.95,momentum,10,0.0,8,2,multistep,0.05,0.0001,True,0,1e-05,0.0,,trivial_augment,
8777230817067699,True,32,0.01,10.0,0.0,1.0,0.0,0.1,0.001,0.3,0.65,False,0.001,2.0,0.25,volo_d1_384,0.9,adam,10,0.6,8,2,cosine,0.0,0.0,True,5,1e-06,0.1,"(0.0, 0.99)",trivial_augment,
9394739534916252,False,2,0.1,10.0,0.0,0.1,20.0,0.1,0.1,0.1,0.75,True,0.01,0.2,0.0,beit_base_patch16_384,0.9,adamp,10,1.0,8,2,step,0.0,0.0001,True,10,1e-05,0.1,"(0.9, 0.999)",trivial_augment,
209617474965676037,True,8,0.0,10.0,1.0,0.1,10.0,0.1,0.001,0.0,0.75,False,0.01,1.0,0.5,beit_base_patch16_384,0.9,adam,10,0.0,8,2,multistep,0.1,0.0001,False,10,0.0,0.0,"(0.9, 0.99)",auto_augment,v0
3235568624109857,True,64,0.001,,2.0,0.5,0.0,0.1,0.001,0.4,,True,0.001,2.0,0.5,edgenext_x_small,0.9,adamw,2,1.0,8,2,plateau,0.05,0.0,True,0,1e-06,0.001,"(0.9, 0.999)",none,
112416102500999638,False,8,0.01,1.0,1.0,1.0,0.0,0.1,0.1,0.1,0.65,False,0.0001,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,5,1.0,8,2,plateau,0.1,0.001,False,10,0.0,0.0,"(0.9, 0.999)",auto_augment,v0
11382453466718312,False,4,0.0,10.0,4.0,0.5,0.0,0.1,0.0,0.2,0.75,True,1e-05,0.2,0.0,volo_d1_384,0.9,adamp,10,0.2,8,2,cosine,0.1,0.01,True,0,1e-06,0.001,"(0.0, 0.99)",none,
36779200128388065,True,4,0.1,1.0,0.0,4.0,10.0,0.1,0.0001,0.3,0.75,True,5e-05,8.0,0.5,xcit_tiny_24_p8_384_dist,0.9,adamw,10,0.2,8,2,step,0.05,0.0001,False,10,0.0,0.0001,"(0.0, 0.99)",none,
17734673959504058,False,4,0.001,10.0,1.0,2.0,0.0,0.1,0.1,0.3,0.75,False,5e-05,2.0,0.0,beit_base_patch16_384,0.9,sgd,10,0.4,8,2,cosine,0.0,0.001,False,5,0.0,0.01,,auto_augment,original
4187827979060495,True,8,0.0,1.0,0.0,1.0,10.0,0.1,0.0,0.0,0.75,True,0.0005,8.0,0.25,beit_base_patch16_384,0.0,momentum,10,0.0,8,2,step,0.0,0.1,True,0,0.0,0.0001,,none,
24331884990199843,True,32,0.0,10.0,0.0,1.0,20.0,0.5,0.0001,0.3,0.65,False,0.0001,0.2,0.25,convnext_small_384_in22ft1k,0.9,adamp,10,0.2,8,2,step,0.1,0.0001,False,0,0.0,0.1,"(0.9, 0.999)",trivial_augment,
90013306721963781,True,4,0.0001,10.0,4.0,2.0,0.0,0.1,0.01,0.1,,True,0.0005,2.0,1.0,xcit_tiny_24_p8_384_dist,0.95,momentum,10,0.4,8,2,cosine,0.1,0.1,True,10,1e-06,0.1,,auto_augment,original
101537020004645536,False,32,0.0,10.0,1.0,2.0,10.0,0.1,0.001,0.2,0.65,False,5e-05,2.0,1.0,beit_large_patch16_512,0.9,adamw,10,1.0,8,2,step,0.1,0.001,True,5,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
9341099889778711,True,2,0.0,10.0,4.0,0.5,0.0,0.1,0.01,0.0,,False,0.005,4.0,0.75,tf_efficientnet_b7_ns,0.9,sgd,5,0.4,8,2,plateau,0.05,0.001,False,10,1e-05,0.1,,none,
115930746419584799,True,64,0.0001,,0.5,0.25,10.0,0.5,0.0001,0.1,,True,0.0005,8.0,1.0,xcit_tiny_12_p8_384_dist,0.9,adamw,10,1.0,8,2,multistep,0.0,0.001,True,5,1e-05,0.01,"(0.0, 0.999)",none,
15819625473697198,False,64,0.0001,10.0,1.0,0.0,0.0,0.1,0.0,0.3,0.65,True,1e-05,8.0,0.25,tf_efficientnet_b4_ns,0.9,adamp,10,0.6,8,2,cosine,0.05,0.1,False,0,1e-05,0.0,"(0.0, 0.99)",trivial_augment,
11973360253135022,False,2,0.01,10.0,4.0,4.0,0.0,0.1,0.001,0.0,0.75,False,0.01,8.0,1.0,volo_d3_448,0.9,adamw,10,0.0,8,2,cosine,0.0,0.01,True,5,1e-05,0.001,"(0.0, 0.99)",none,
34326992198742062,False,8,0.0001,,4.0,2.0,0.0,0.1,0.1,0.2,0.75,False,0.001,4.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.99,momentum,10,0.6,8,2,cosine,0.0,0.01,True,0,1e-06,0.01,,none,
33972599633603521,True,16,0.0001,1.0,0.0,0.0,0.0,0.1,0.01,0.0,,False,0.0005,0.4,0.0,volo_d1_384,0.99,momentum,10,0.2,8,2,cosine,0.05,0.1,False,5,0.0,0.01,,none,
3291703848624758,False,8,0.01,,1.0,4.0,0.0,0.1,0.001,0.4,0.75,False,0.01,1.0,0.25,tf_efficientnet_b4_ns,0.9,adam,10,0.0,8,2,cosine,0.05,0.1,True,0,1e-06,0.001,"(0.9, 0.999)",trivial_augment,
35580270901216724,False,16,0.001,1.0,1.0,2.0,10.0,0.1,0.01,0.3,,False,0.001,0.0,1.0,xcit_small_12_p8_384_dist,0.9,adam,10,0.6,9,2,multistep,0.05,0.0001,False,0,1e-06,0.001,"(0.0, 0.99)",random_augment,
350718751903903770,False,128,0.0001,10.0,2.0,0.5,20.0,0.5,0.0001,0.3,0.75,True,0.01,0.0,0.0,edgenext_xx_small,0.9,adamp,10,0.8,9,3,step,0.1,0.0001,True,0,1e-05,0.01,"(0.9, 0.99)",random_augment,
377798459993141213,True,16,0.1,1.0,1.0,0.1,20.0,0.5,0.0001,0.2,0.75,False,0.005,0.0,0.0,volo_d1_384,0.9,adamw,10,0.4,8,2,step,0.1,0.0001,False,5,1e-05,0.0001,"(0.0, 0.999)",auto_augment,v0
15654915430533154,False,32,0.01,10.0,2.0,2.0,0.0,0.1,0.0,0.3,0.75,False,0.01,0.4,0.5,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,10,1.0,8,2,cosine,0.05,0.01,False,10,1e-06,0.0,"(0.9, 0.999)",auto_augment,v0
58559131550511087,True,32,0.1,,0.0,1.0,20.0,0.5,0.001,0.0,0.75,False,0.0005,0.2,0.75,xcit_nano_12_p8_384_dist,0.9,adamw,10,0.0,8,2,multistep,0.0,0.01,False,0,1e-06,0.01,"(0.0, 0.99)",none,
29392637573351944,False,4,0.01,,4.0,0.0,20.0,0.5,0.0001,0.2,0.65,False,0.0005,0.0,0.25,tf_efficientnet_b6_ns,0.9,adamw,10,0.0,8,2,step,0.0,0.1,True,0,1e-05,0.0001,"(0.9, 0.999)",none,
22198919136837799,True,16,0.001,,0.0,0.1,0.0,0.1,0.01,0.2,0.75,False,0.001,1.0,0.5,tf_efficientnet_b6_ns,0.9,adam,2,0.8,8,2,plateau,0.05,0.1,True,0,1e-06,1e-05,"(0.9, 0.99)",none,
30069085089120644,False,4,0.1,10.0,1.0,0.5,20.0,0.5,0.0001,0.2,,False,5e-05,0.4,1.0,dla46x_c,0.9,adam,10,0.4,8,2,multistep,0.0,0.1,False,10,0.0,1e-05,"(0.9, 0.999)",none,
3001334863242547,True,2,0.001,1.0,0.5,4.0,0.0,0.1,0.001,0.1,0.65,True,0.01,2.0,1.0,volo_d5_448,0.9,adamw,10,0.8,8,2,cosine,0.0,0.0,False,10,0.0,0.001,"(0.9, 0.999)",trivial_augment,
25214894344947799,True,2,0.0001,10.0,0.0,0.1,0.0,0.1,0.0001,0.1,,False,1e-05,0.4,0.5,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.0,8,2,cosine,0.1,0.0,False,0,1e-05,0.1,"(0.0, 0.999)",trivial_augment,
32372802036014826,False,64,0.01,10.0,4.0,0.25,0.0,0.1,0.0001,0.2,0.65,False,5e-05,1.0,0.25,deit3_small_patch16_384_in21ft1k,0.95,momentum,10,0.8,8,2,cosine,0.1,0.001,True,10,1e-05,0.0,,none,
53377478849248076,False,4,0.01,,0.5,4.0,10.0,0.5,0.1,0.1,0.65,True,0.001,4.0,1.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.4,8,2,step,0.1,0.001,True,5,1e-06,0.0001,"(0.0, 0.99)",trivial_augment,
111908808554772868,False,32,0.1,10.0,0.0,0.0,20.0,0.1,0.001,0.3,0.75,False,0.01,0.2,0.0,beit_base_patch16_384,0.9,adamw,10,0.8,8,2,step,0.0,0.1,True,5,1e-05,1e-05,"(0.0, 0.999)",none,
57988685345940033,True,32,0.0001,10.0,0.5,0.1,20.0,0.5,0.1,0.3,,False,0.005,8.0,0.5,tf_efficientnet_b4_ns,0.9,adamw,10,0.8,8,2,step,0.0,0.0,True,10,1e-05,0.1,"(0.0, 0.99)",none,
2644517511830594,False,4,0.1,,0.5,0.0,0.0,0.1,0.0001,0.2,0.75,True,1e-05,1.0,0.75,xcit_tiny_24_p8_384_dist,0.9,sgd,2,0.0,8,2,plateau,0.0,0.0001,True,10,1e-05,0.01,,trivial_augment,
159633631190849266,False,64,0.001,1.0,4.0,0.25,10.0,0.5,0.0,0.3,,False,1e-05,1.0,0.5,mobilevitv2_075,0.9,adamw,10,0.6,8,2,multistep,0.0,0.0,False,10,0.0,1e-05,"(0.0, 0.99)",auto_augment,v0
32632101956969363,True,32,0.1,,4.0,4.0,0.0,0.1,0.1,0.0,0.65,False,0.0005,4.0,0.0,volo_d5_512,0.9,adamp,10,1.0,17,2,cosine,0.0,0.0,True,5,0.0,0.1,"(0.9, 0.999)",random_augment,
2664340442131595,True,8,0.0,1.0,0.0,0.1,10.0,0.1,0.0001,0.1,,True,1e-05,2.0,0.5,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,1.0,8,2,multistep,0.05,0.001,True,10,1e-05,0.01,,none,
20664070987462228,False,8,0.0001,,0.0,0.5,0.0,0.1,0.0001,0.3,0.65,False,0.005,4.0,0.5,xcit_tiny_24_p8_384_dist,0.9,sgd,10,0.2,8,2,cosine,0.05,0.001,True,10,0.0,0.0001,,auto_augment,original
11882070535657977,True,32,0.0001,,0.0,0.25,0.0,0.1,0.0001,0.2,,False,0.0001,2.0,0.75,volo_d5_448,0.9,sgd,5,1.0,8,2,plateau,0.1,0.0001,False,5,1e-05,0.001,,trivial_augment,
381234620780525524,False,8,0.0,1.0,4.0,0.0,20.0,0.5,0.0,0.4,,False,0.01,4.0,0.75,mobilevit_xs,0.9,adamw,10,1.0,8,2,step,0.1,0.0,False,0,1e-06,0.1,"(0.0, 0.999)",auto_augment,original
254316771103972558,False,8,0.01,,0.0,0.0,20.0,0.5,0.001,0.2,,False,0.005,4.0,0.25,volo_d5_512,0.9,adamp,10,1.0,17,2,multistep,0.0,0.0001,False,0,1e-06,0.001,"(0.0, 0.999)",random_augment,
6134183473259567,True,64,0.001,1.0,4.0,0.1,10.0,0.1,0.0,0.3,0.65,True,0.0001,2.0,1.0,edgenext_xx_small,0.9,sgd,10,0.0,8,2,multistep,0.1,0.01,True,5,1e-06,1e-05,,none,
187494286376545413,True,4,0.0001,,4.0,0.1,0.0,0.1,0.001,0.1,,False,5e-05,2.0,0.75,tf_efficientnet_b7_ns,0.9,momentum,5,0.0,8,2,plateau,0.0,0.001,True,5,1e-05,0.1,,auto_augment,original
18552616062908183,True,64,0.001,10.0,0.0,2.0,0.0,0.1,0.1,0.0,,False,0.0005,4.0,0.75,mobilevit_xs,0.9,adamw,2,0.0,8,2,plateau,0.05,0.0001,True,0,1e-05,0.01,"(0.9, 0.99)",none,
17984789724444314,False,4,0.0,10.0,0.5,0.0,0.0,0.1,0.01,0.4,0.65,False,0.001,0.2,0.75,volo_d3_448,0.9,adam,10,0.4,8,2,cosine,0.1,0.01,True,10,0.0,0.01,"(0.9, 0.99)",trivial_augment,
1910724241769355,True,4,0.1,1.0,1.0,0.0,0.0,0.1,0.1,0.2,0.75,False,0.001,0.4,1.0,mobilevit_xxs,0.9,sgd,10,0.4,8,2,cosine,0.05,0.001,True,0,1e-06,0.01,,trivial_augment,
254126014623025509,True,4,0.001,,0.5,0.25,20.0,0.5,0.001,0.2,0.65,True,0.001,1.0,0.5,volo_d1_384,0.9,adam,10,0.2,17,2,multistep,0.05,0.01,True,5,0.0,0.001,"(0.0, 0.999)",random_augment,
29985748337592194,False,8,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.3,0.65,False,0.001,1.0,0.75,convnext_small_384_in22ft1k,0.9,adamw,10,0.0,8,2,cosine,0.1,0.01,True,5,0.0,1e-05,"(0.0, 0.99)",none,
121179506742568347,True,256,0.1,,2.0,2.0,0.0,0.1,0.0001,0.1,,True,5e-05,0.4,0.0,edgenext_xx_small,0.99,momentum,10,0.8,9,3,cosine,0.0,0.001,True,0,1e-05,0.0,,random_augment,
23680152950926566,False,4,0.01,10.0,0.5,0.25,0.0,0.1,0.0,0.0,,False,0.001,8.0,0.25,volo_d5_512,0.0,momentum,10,0.8,8,2,cosine,0.05,0.01,True,5,1e-06,0.0,,auto_augment,original
153174020969982521,True,64,0.0,,2.0,1.0,0.0,0.1,0.01,0.1,0.65,False,0.0001,4.0,0.25,edgenext_xx_small,0.95,momentum,10,0.2,17,3,cosine,0.1,0.1,True,0,1e-06,0.0,,random_augment,
105253503674055925,True,32,0.1,,1.0,0.5,10.0,0.1,0.0001,0.1,0.65,False,0.001,0.0,0.25,xcit_tiny_24_p8_384_dist,0.95,momentum,10,0.8,8,2,multistep,0.05,0.0,True,10,1e-05,0.0,,trivial_augment,
172746018590866873,True,16,0.001,1.0,1.0,0.5,20.0,0.5,0.0001,0.4,0.75,False,5e-05,0.4,1.0,volo_d1_384,0.8,momentum,10,0.6,8,2,multistep,0.0,0.1,False,10,1e-05,0.01,,none,
195625830234483173,True,64,0.1,,1.0,0.0,0.0,0.1,0.1,0.2,0.65,False,0.005,0.2,1.0,mobilevitv2_075,0.95,momentum,5,0.0,8,2,plateau,0.0,0.1,True,5,1e-05,0.1,,none,
8150843404208517,True,32,0.1,10.0,0.0,0.5,0.0,0.1,0.1,0.2,0.65,False,0.0001,4.0,0.0,convnext_small_384_in22ft1k,0.9,adamp,2,0.2,8,2,plateau,0.0,0.01,False,0,0.0,0.1,"(0.0, 0.99)",none,
30201770813818000,False,8,0.001,,2.0,2.0,0.0,0.1,0.01,0.3,0.75,False,0.0005,0.2,0.75,edgenext_x_small,0.9,adam,10,0.0,8,2,cosine,0.0,0.01,False,0,1e-06,1e-05,"(0.0, 0.999)",none,
120640579377671657,True,32,0.001,,2.0,0.0,10.0,0.5,0.0001,0.2,,False,1e-05,1.0,0.25,volo_d5_448,0.9,adam,10,1.0,8,2,step,0.0,0.0001,False,0,1e-06,0.0,"(0.0, 0.999)",none,
42770469469371720,False,16,0.01,,2.0,0.5,20.0,0.1,0.0001,0.1,0.75,False,0.001,1.0,0.75,edgenext_xx_small,0.9,adam,10,0.4,8,2,step,0.1,0.0,False,0,1e-05,0.01,"(0.0, 0.99)",none,
7501387982529503,True,64,0.1,10.0,1.0,4.0,0.0,0.1,0.001,0.0,0.75,True,0.005,4.0,0.0,convnext_small_384_in22ft1k,0.9,adamp,2,1.0,8,2,plateau,0.1,0.1,True,5,1e-06,0.0,"(0.9, 0.999)",none,
53739928164796707,True,4,0.01,1.0,2.0,1.0,0.0,0.1,0.0,0.3,0.65,False,0.001,0.0,0.5,edgenext_x_small,0.9,adamp,2,0.8,8,2,plateau,0.1,0.0001,False,5,1e-05,0.0001,"(0.9, 0.99)",none,
68621873859718251,True,64,0.001,10.0,0.5,0.25,10.0,0.1,0.001,0.0,0.65,False,0.001,0.4,0.25,volo_d3_448,0.9,adamp,10,1.0,8,2,multistep,0.1,0.01,False,5,1e-05,0.001,"(0.9, 0.99)",trivial_augment,
60349364487270108,False,2,0.0001,,1.0,0.0,10.0,0.5,0.1,0.0,0.65,True,0.0001,0.4,0.0,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.0,8,2,multistep,0.05,0.001,False,0,1e-05,0.001,,auto_augment,v0
75287231058014619,True,8,0.01,,0.0,4.0,20.0,0.1,0.0,0.3,0.75,False,1e-05,8.0,0.25,tf_efficientnet_b6_ns,0.9,adam,10,0.0,8,2,multistep,0.0,0.01,True,0,1e-05,0.01,"(0.9, 0.99)",trivial_augment,
38864829474111353,True,8,0.0001,,4.0,2.0,10.0,0.1,0.001,0.1,0.75,False,0.001,0.4,0.5,xcit_nano_12_p8_384_dist,0.9,sgd,10,0.6,17,2,step,0.05,0.0,False,5,1e-05,1e-05,,random_augment,
204217261260500879,True,64,0.1,10.0,2.0,0.25,20.0,0.1,0.1,0.3,0.75,False,1e-05,0.2,0.5,volo_d3_448,0.8,momentum,10,1.0,17,2,multistep,0.1,0.0001,False,10,0.0,0.01,,random_augment,
28909336296358352,False,4,0.0,1.0,2.0,1.0,20.0,0.5,0.001,0.3,0.65,True,0.0005,1.0,0.75,volo_d5_512,0.9,adam,10,1.0,8,2,multistep,0.1,0.0001,True,0,1e-06,0.0001,"(0.9, 0.999)",trivial_augment,
262541976293846021,True,8,0.001,1.0,1.0,0.5,10.0,0.1,0.01,0.1,0.65,True,0.0005,2.0,1.0,edgenext_x_small,0.9,adamw,10,0.6,9,3,step,0.05,0.1,True,0,1e-06,0.001,"(0.9, 0.999)",random_augment,
28781070750948837,True,4,0.01,1.0,1.0,0.25,0.0,0.1,0.0,0.4,0.75,False,0.001,0.4,1.0,edgenext_x_small,0.9,adamp,10,0.6,8,2,cosine,0.05,0.01,True,10,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
109960297439691562,False,128,0.001,1.0,0.5,0.5,0.0,0.1,0.1,0.3,0.75,False,0.0005,2.0,0.75,mobilevit_xs,0.9,adamw,5,0.6,17,2,plateau,0.0,0.1,True,0,1e-06,0.0001,"(0.0, 0.99)",random_augment,
104091773777972139,True,4,0.001,1.0,2.0,0.5,10.0,0.1,0.0001,0.4,0.75,True,0.0001,1.0,1.0,beit_base_patch16_384,0.8,momentum,10,0.2,8,2,step,0.0,0.01,True,0,0.0,0.0,,none,
93955942884376344,False,8,0.1,,2.0,0.5,20.0,0.5,0.01,0.2,0.65,False,0.0001,8.0,0.25,xcit_small_12_p8_384_dist,0.9,adamw,10,0.2,8,2,multistep,0.05,0.001,False,10,1e-06,0.0001,"(0.9, 0.99)",none,
25808690035447300,False,32,0.0,,1.0,0.25,20.0,0.5,0.001,0.1,0.75,False,0.0001,0.0,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,10,1.0,8,2,multistep,0.0,0.0,False,5,0.0,0.01,,trivial_augment,
185989953435736577,True,8,0.1,10.0,0.5,0.1,0.0,0.1,0.0001,0.2,0.75,False,0.005,0.0,0.75,edgenext_x_small,0.9,adamp,5,1.0,9,3,plateau,0.1,0.0001,True,0,1e-05,0.0,"(0.9, 0.99)",random_augment,
10621024106204388,False,128,0.001,1.0,0.0,0.5,0.0,0.1,0.1,0.1,0.75,False,5e-05,4.0,1.0,edgenext_x_small,0.9,sgd,5,0.0,8,2,plateau,0.1,0.001,True,5,1e-05,0.01,,none,
19292853989771407,True,2,0.001,,0.5,0.5,0.0,0.1,0.001,0.3,0.65,False,1e-05,0.4,1.0,edgenext_x_small,0.9,momentum,2,0.2,8,2,plateau,0.1,0.0,True,10,0.0,0.001,,trivial_augment,
192314075196094048,False,64,0.0001,,0.5,0.5,20.0,0.5,0.0001,0.2,0.65,False,0.01,0.0,0.5,edgenext_x_small,0.9,adam,10,1.0,17,2,step,0.05,0.01,True,0,1e-06,1e-05,"(0.0, 0.99)",random_augment,
26595276648040568,False,2,0.001,1.0,1.0,1.0,0.0,0.1,0.001,0.0,,False,0.0005,2.0,1.0,tf_efficientnet_b7_ns,0.9,adamw,10,0.2,9,2,cosine,0.1,0.001,False,0,1e-05,0.01,"(0.0, 0.999)",random_augment,
44357259354178862,False,4,0.0,,2.0,0.0,20.0,0.1,0.001,0.2,0.75,True,0.005,0.4,0.75,xcit_tiny_12_p8_384_dist,0.9,adam,10,1.0,8,2,multistep,0.05,0.0001,True,5,1e-05,0.001,"(0.0, 0.99)",trivial_augment,
30164155602374666,False,4,0.01,10.0,4.0,0.25,20.0,0.5,0.1,0.0,0.75,False,0.001,8.0,0.75,tf_efficientnet_b4_ns,0.9,adamp,10,0.4,8,2,multistep,0.05,0.0,False,0,1e-06,1e-05,"(0.9, 0.999)",trivial_augment,
63789501459751402,False,8,0.0001,,4.0,1.0,20.0,0.5,0.0,0.4,,False,0.0005,2.0,0.0,convnext_small_384_in22ft1k,0.9,sgd,10,0.6,17,2,step,0.1,0.0001,False,10,0.0,0.0,,random_augment,
211879415954793292,False,256,0.001,1.0,0.0,0.5,0.0,0.1,0.1,0.1,0.65,False,5e-05,0.4,1.0,edgenext_small,0.9,adam,2,0.6,17,3,plateau,0.05,0.001,False,10,1e-05,0.1,"(0.9, 0.99)",random_augment,
15733197349711969,True,4,0.001,1.0,4.0,0.0,0.0,0.1,0.01,0.1,0.75,False,0.0001,0.2,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adam,10,0.2,8,2,cosine,0.1,0.01,True,10,1e-06,0.0,"(0.9, 0.999)",auto_augment,v0
69142389513236567,True,512,0.0,1.0,2.0,1.0,0.0,0.1,0.0001,0.2,0.65,False,0.001,1.0,0.0,edgenext_x_small,0.95,momentum,5,0.4,8,2,plateau,0.05,0.01,True,5,0.0,0.0001,,trivial_augment,
9336618623659626,False,2,0.001,,1.0,1.0,0.0,0.1,0.1,0.2,0.65,False,0.0005,0.2,1.0,edgenext_xx_small,0.9,sgd,5,1.0,8,2,plateau,0.0,0.001,False,10,1e-05,0.1,,trivial_augment,
44072748162866826,False,2,0.001,1.0,0.0,0.5,0.0,0.1,0.1,0.3,0.65,False,1e-05,1.0,0.0,mobilevit_xxs,0.9,adamw,5,0.4,8,2,plateau,0.05,0.001,True,10,1e-06,0.001,"(0.0, 0.99)",trivial_augment,
28654796029669223,True,8,0.0001,,0.0,0.1,0.0,0.1,0.01,0.0,,True,0.0005,4.0,0.0,tf_efficientnet_b7_ns,0.9,adam,2,0.4,8,2,plateau,0.1,0.1,True,5,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
86839060352719354,False,8,0.0001,,0.5,0.25,20.0,0.5,0.0,0.2,0.75,False,0.0005,2.0,0.0,volo_d4_448,0.9,adam,10,0.8,8,2,step,0.0,0.01,True,10,0.0,1e-05,"(0.9, 0.999)",auto_augment,v0
2536676673196317,True,256,0.1,10.0,0.0,0.0,0.0,0.1,0.001,0.4,,True,0.0001,1.0,1.0,dla46x_c,0.9,sgd,10,0.2,8,2,cosine,0.0,0.1,True,5,1e-05,0.01,,trivial_augment,
31855664899844986,False,8,0.1,10.0,4.0,0.25,0.0,0.1,0.001,0.3,,False,0.0005,4.0,0.5,tf_efficientnet_b7_ns,0.9,sgd,5,0.8,8,2,plateau,0.0,0.01,False,10,1e-06,0.0,,none,
42793173654020152,False,256,0.001,,0.0,1.0,0.0,0.1,0.0001,0.2,0.65,False,0.005,0.2,0.75,edgenext_xx_small,0.9,adamw,10,0.0,17,2,cosine,0.05,0.001,False,0,1e-05,0.01,"(0.0, 0.99)",random_augment,
24415851065315349,True,4,0.001,1.0,0.5,1.0,0.0,0.1,0.1,0.0,0.75,False,0.01,0.4,0.5,mobilevit_xs,0.9,adam,10,0.2,8,2,cosine,0.05,0.001,True,0,0.0,0.1,"(0.0, 0.99)",none,
176381809657206622,False,256,0.001,10.0,1.0,0.25,20.0,0.5,0.0001,0.3,0.65,False,1e-05,8.0,0.25,edgenext_small,0.9,adamp,10,0.6,8,2,multistep,0.05,0.0001,True,10,1e-06,1e-05,"(0.0, 0.99)",none,
20467185152277497,True,2,0.1,1.0,4.0,1.0,10.0,0.5,0.01,0.2,,False,5e-05,8.0,0.25,volo_d4_448,0.9,sgd,10,0.4,8,2,multistep,0.0,0.1,False,5,0.0,0.0001,,trivial_augment,
11048970655622589,True,256,0.01,10.0,1.0,0.1,0.0,0.1,0.0,0.4,0.65,False,5e-05,4.0,0.5,edgenext_x_small,0.8,momentum,10,1.0,8,2,cosine,0.05,0.0001,True,5,0.0,0.001,,trivial_augment,
47567193424755024,False,16,0.1,1.0,0.0,0.0,20.0,0.1,0.01,0.3,0.65,False,0.001,8.0,0.75,tf_efficientnet_b4_ns,0.9,adam,10,0.2,8,2,multistep,0.05,0.0,False,10,0.0,0.0,"(0.0, 0.99)",trivial_augment,
30704115411877071,True,4,0.0001,,0.0,1.0,20.0,0.5,0.1,0.4,0.65,False,1e-05,4.0,0.75,tf_efficientnet_b7_ns,0.9,sgd,10,0.4,8,2,multistep,0.05,0.0001,True,0,1e-05,1e-05,,trivial_augment,
